,Name,Author
1300,jahresprofil-los-2011-berlin-2-teil,Stromnetz Berlin GmbH
1301,jahresprofil-los-2011-berlin-3-teil,Stromnetz Berlin GmbH
1302,jahresprofil-los-2011-berlin-4-teil,Stromnetz Berlin GmbH
1303,jahresprofil-los-2011-berlin-5-teil,Stromnetz Berlin GmbH
1304,jahresprofil-los-2011-berlin-8-teil,Stromnetz Berlin GmbH
1305,jahresprofil-los-2011-berlin-9-teil,Stromnetz Berlin GmbH
1306,jahresprofil-los-2012-berlin-1-teil,Stromnetz Berlin GmbH
1307,jahresprofil-los-2012-berlin-2-teil,Stromnetz Berlin GmbH
1308,jahresprofil-los-2012-berlin-3-teil,Stromnetz Berlin GmbH
1309,jahresprofil-los-2012-berlin-4-teil,Stromnetz Berlin GmbH
1310,jahresprofil-los-2012-berlin-5-teil,Stromnetz Berlin GmbH
1311,kamerale-monatsdaten-bezirk-lichtenberg-2014,Bezirksamt Lichtenberg
1312,kamerale-monatsdaten-bezirk-lichtenberg-2015,Bezirksamt Lichtenberg
1313,kamerale-monatsdaten-bezirk-lichtenberg-2016,Bezirksamt Lichtenberg
1314,kamerale-monatsdaten-bezirk-lichtenberg-2017,Bezirksamt Lichtenberg
1315,kamerale-monatsdaten-bezirk-lichtenberg-2018,Bezirksamt Lichtenberg
1316,kamerale-monatsdaten-bezirk-lichtenebrg-2013,Bezirksamt Lichtenberg
1317,kamerale-monatsdaten-bezirk-marzahn-hellersdorf-2013,"Bezirksamt Marzahn-Hellersdorf, Finanzservice"
1318,kamerale-monatsdaten-bezirk-marzahn-hellersdorf-2014,"Bezirksamt Marzahn-Hellersdorf, Finanzservice"
1319,kamerale-monatsdaten-bezirk-marzahn-hellersdorf-2015,"Bezirksamt Marzahn-Hellersdorf, Finanzservice"
1320,kamerale-monatsdaten-bezirksamt-marzahn-hellersdorf-2016,"Bezirksamt Marzahn-Hellersdorf von Berlin, Finanzservice"
1321,kanalisation-2012-umweltatlas-wfs-db76231d,Senatsverwaltung für Stadtentwicklung und Wohnen Berlin
1322,kanalisation-2017-umweltatlas-wfs-9b1133dd,Senatsverwaltung für Stadtentwicklung und Wohnen Berlin
1323,karte-von-berlin-1-5000-k5-farbausgabe-atom-21b82edf,Bezirksamt Friedrichshain-Kreuzberg
1324,karte-von-berlin-1-5000-k5-farbausgabe-wms-dfc648a6,Bezirksamt Friedrichshain-Kreuzberg
1325,karte-von-berlin-1-5000-k5-sw-ausgabe-atom-8ca533d0,Bezirksamt Friedrichshain-Kreuzberg
1326,karte-von-berlin-1-5000-k5-sw-ausgabe-wms-ae016419,Bezirksamt Friedrichshain-Kreuzberg
1327,kfz-kennzeichen-deutschland,"Senatsverwaltung für Wirtschaft, Technologie und Forschung"
1328,kinder-und-jugendliche-mit-migrationshintergrund-2014-v-2-wms-90b53fda,Senatsverwaltung für Stadtentwicklung und Wohnen Berlin
1329,kinder-und-jugendliche-mit-migrationshintergrund-2014-wms-4be273c4,Senatsverwaltung für Stadtentwicklung und Wohnen Berlin
1330,kleingartenbestand-berlin-wms-f1735799,"Senatsverwaltung für Umwelt, Verkehr und Klimaschutz Berlin"
1331,klimafunktionen-und-planungshinweise-stadtklima-2001-umweltatlas-wfs-85ca97da,Senatsverwaltung für Stadtentwicklung und Wohnen Berlin
1332,klimafunktionen-und-planungshinweise-stadtklima-2005-umweltatlas-wfs-53dcceb6,Senatsverwaltung für Stadtentwicklung und Wohnen Berlin
1333,klimamodell-berlin-analysedaten-2015-block-und-blockteilflachen-umweltatlas-wfs-6f7094b4,Senatsverwaltung für Stadtentwicklung und Wohnen Berlin
1334,klimamodell-berlin-analysedaten-2015-strassenflachen-umweltatlas-wfs-f04a5d8e,Senatsverwaltung für Stadtentwicklung und Wohnen Berlin
1335,klimamodell-berlin-anzahl-meteorologischer-kenntage-im-mittel-der-jahre-2001-2010-2015-umwe-96f345e0,Senatsverwaltung für Stadtentwicklung und Wohnen Berlin
1336,klimamodell-berlin-bewertungsindex-physiologisch-aquivalente-temperatur-2015-umweltatlas-wm-af4162cc,Senatsverwaltung für Stadtentwicklung und Wohnen Berlin
1337,klimamodell-berlin-bodennahes-windfeld-und-kaltluftvolumenstrom-2015-ua-atom-1682c188,Senatsverwaltung für Stadtentwicklung und Wohnen Berlin
1338,klimamodell-berlin-bodennahes-windfeld-und-kaltluftvolumenstrom-2015-umweltatlas-wms-7e369455,Senatsverwaltung für Stadtentwicklung und Wohnen Berlin
1339,klimamodell-berlin-entwicklung-der-anzahl-der-hitzetage-in-der-zukunft-2015-umweltatlas-wms-81b0873a,Senatsverwaltung für Stadtentwicklung und Wohnen Berlin
1340,klimamodell-berlin-entwicklung-der-anzahl-der-sommertage-in-der-zukunft-2015-umweltatlas-wm-badcaf36,Senatsverwaltung für Stadtentwicklung und Wohnen Berlin
1341,klimamodell-berlin-entwicklung-der-anzahl-der-tropennachte-in-der-zukunft-2015-umweltatlas-448f3abe,Senatsverwaltung für Stadtentwicklung und Wohnen Berlin
1342,klimamodell-berlin-entwicklung-der-anzahl-klimatologischer-kenntage-in-der-zukunft-2015-umw-22dd028c,Senatsverwaltung für Stadtentwicklung und Wohnen Berlin
1343,klimamodell-berlin-klimaanalysekarte-2015-bebautes-gebiet-mit-klimarelevanter-funktion-umwe-397a6226,Senatsverwaltung für Stadtentwicklung und Wohnen Berlin
1344,klimamodell-berlin-klimaanalysekarte-2015-blockflachen-brandenburg-umweltatlas-wfs-7c157e20,Senatsverwaltung für Stadtentwicklung und Wohnen Berlin
1345,klimamodell-berlin-klimaanalysekarte-2015-block-und-blockteilflachen-berlin-umweltatlas-wfs-2560187d,Senatsverwaltung für Stadtentwicklung und Wohnen Berlin
1346,klimamodell-berlin-klimaanalysekarte-2015-grunflachenanteile-mit-uberdurchschnittlich-hohem-83435c2b,Senatsverwaltung für Stadtentwicklung und Wohnen Berlin
1347,klimamodell-berlin-klimaanalysekarte-2015-grunflachenanteile-mit-uberdurchschnittlich-hohem-86058c3b,Senatsverwaltung für Stadtentwicklung und Wohnen Berlin
1348,klimamodell-berlin-klimaanalysekarte-2015-kaltluftabfluss-umweltatlas-wfs-c9508eec,Senatsverwaltung für Stadtentwicklung und Wohnen Berlin
1349,klimamodell-berlin-klimaanalysekarte-2015-kaltlufteinwirkbereiche-siedlung-berlin-umweltatl-e94bd5c8,Senatsverwaltung für Stadtentwicklung und Wohnen Berlin
1350,klimamodell-berlin-klimaanalysekarte-2015-kaltlufteinwirkbereiche-siedlung-brandenburg-umwe-133669e4,Senatsverwaltung für Stadtentwicklung und Wohnen Berlin
1351,klimamodell-berlin-klimaanalysekarte-2015-larmschutzeinrichtungen-umweltatlas-wfs-3aadabbe,Senatsverwaltung für Stadtentwicklung und Wohnen Berlin
1352,klimamodell-berlin-klimaanalysekarte-2015-luftaustauschbahnen-umweltatlas-wfs-39a436be,Senatsverwaltung für Stadtentwicklung und Wohnen Berlin
1353,klimamodell-berlin-klimaanalysekarte-2015-umweltatlas-wms-4acd217d,Senatsverwaltung für Stadtentwicklung und Wohnen Berlin
1354,klimamodell-berlin-klimaanalysekarte-2015-windfeldveranderungen-umweltatlas-wfs-baf4bade,Senatsverwaltung für Stadtentwicklung und Wohnen Berlin
1355,klimamodell-berlin-klimafunktionen-2001-umweltatlas-wms-2990e833,Senatsverwaltung für Stadtentwicklung und Wohnen Berlin
1356,klimamodell-berlin-klimafunktionen-2005-umweltatlas-wms-955827a2,Senatsverwaltung für Stadtentwicklung und Wohnen Berlin
1357,klimamodell-berlin-lufttemperatur-2015-umweltatlas-wms-06e69536,Senatsverwaltung für Stadtentwicklung und Wohnen Berlin
1358,klimamodell-berlin-nachtliche-abkuhlungsrate-2015-umweltatlas-wms-e8d9a070,Senatsverwaltung für Stadtentwicklung und Wohnen Berlin
1359,klimamodell-berlin-planungshinweise-stadtklima-2015-hauptkarte-umweltatlas-wms-ebe62f62,Senatsverwaltung für Stadtentwicklung und Wohnen Berlin
1360,klimamodell-berlin-planungshinweise-stadtklima-2015-leitbahnkorridore-umweltatlas-wfs-9351a459,Senatsverwaltung für Stadtentwicklung und Wohnen Berlin
1361,klimamodell-berlin-strahlungstemperatur-2015-umweltatlas-wms-15a29235,Senatsverwaltung für Stadtentwicklung und Wohnen Berlin
1362,klr-produkt-vergleichsbericht-2013,Senatsverwaltung für Finanzen
1363,koalitionsvereinbarung-2016-2021,Der Regierende Bürgermeister von Berlin - Senatskanzlei - Landesredaktion / Koordinierung Berlin.de
1364,kohlenstoffvorrate-der-moore-umweltatlas-wms-3781bcc4,"Senatsverwaltung für Umwelt, Verkehr und Klimaschutz Berlin"
1365,kriminalitatsatlas-berlin,Der Polizeipräsident in Berlin
1366,kurse,Volkshochschule IT - Neukölln
1367,kwk-stromeinspeisung-je-bezirk,"Senatsverwaltung für Wirtschaft, Energie und Betriebe"
1368,kwk-stromeinspeisung-je-plz,"Senatsverwaltung für Wirtschaft, Energie und Betriebe"
1369,ladesaulen-im-offentlichen-und-halboffentlichen-raum,"Senatsverwaltung für Wirtschaft, Energie und Betriebe"
1370,landesentwicklungsplan-flughafenstandortentwicklung-lep-fs-vom-30-mai-2006-atom-1341c2ed,"Gemeinsame Landesplanungsabteilung Berlin-Brandenburg, Referat GL 3"
1371,landesentwicklungsplan-flughafenstandortentwicklung-lep-fs-vom-30-mai-2006-atom-cdd8266b,"Gemeinsame Landesplanungsabteilung Berlin-Brandenburg, Referat GL 3"
1372,landesentwicklungsplan-hauptstadtregion-berlin-brandenburg-lep-hr-hauptkarte-wms-b36832ce,Gemeinsame Landesplanungsabteilung Berlin-Brandenburg
1373,landesentwicklungsplan-hauptstadtregion-berlin-brandenburg-lep-hr-nebenkarte-wms-e6cbdf20,Gemeinsame Landesplanungsabteilung Berlin-Brandenburg
1374,landschaftsbestandteile-geschutzt-wfs-54ffc525,"Senatsverwaltung für Umwelt, Verkehr und Klimaschutz Berlin"
1375,landschaftsplanverfahren-ubersicht-wms-d27205f5,"Senatsverwaltung für Umwelt, Verkehr und Klimaschutz Berlin"
1376,landschaftsplanverfahren-wfs-1bdad472,"Senatsverwaltung für Umwelt, Verkehr und Klimaschutz Berlin"
1377,langjahriges-mittel-der-lufttemperatur-umweltatlas-wfs-573bd85a,Senatsverwaltung für Stadtentwicklung und Wohnen Berlin
1378,langjahriges-mittel-der-lufttemperatur-umweltatlas-wms-596cc181,Senatsverwaltung für Stadtentwicklung und Wohnen Berlin
1379,langzeitarbeitslose-2014-v-2-wms-600fe6bd,Senatsverwaltung für Stadtentwicklung und Wohnen Berlin
1380,langzeitarbeitslose-2014-wms-96af1539,Senatsverwaltung für Stadtentwicklung und Wohnen Berlin
1381,langzeitarbeitslose-veranderung-2013-2014-v-2-wms-e2107dd6,Senatsverwaltung für Stadtentwicklung und Wohnen Berlin
1382,langzeitarbeitslose-veranderung-2013-2014-wms-76c703cd,Senatsverwaltung für Stadtentwicklung und Wohnen Berlin
1383,lapro-beschlussfassung-biotop-und-artenschutz-programmplan-atom-ba7840ef,"Senatsverwaltung für Umwelt, Verkehr und Klimaschutz Berlin"
1384,lapro-beschlussfassung-biotop-und-artenschutz-programmplan-wfs-939b45e2,"Senatsverwaltung für Umwelt, Verkehr und Klimaschutz Berlin"
1385,lapro-beschlussfassung-erholung-und-freiraumnutzung-programmplan-atom-36a6168f,"Senatsverwaltung für Umwelt, Verkehr und Klimaschutz Berlin"
1386,lapro-beschlussfassung-erholung-und-freiraumnutzung-programmplan-wfs-0d863fb5,"Senatsverwaltung für Umwelt, Verkehr und Klimaschutz Berlin"
1387,lapro-beschlussfassung-gesamtstadtische-ausgleichskonzeption-wfs-5eb4eb5e,"Senatsverwaltung für Umwelt, Verkehr und Klimaschutz Berlin"
1388,lapro-beschlussfassung-gesamtstadtische-ausgleichskonzeption-wms-8cd6e5ad,"Senatsverwaltung für Umwelt, Verkehr und Klimaschutz Berlin"
1389,lapro-beschlussfassung-landschaftsbild-programmplan-atom-1ee314ab,"Senatsverwaltung für Umwelt, Verkehr und Klimaschutz Berlin"
1390,lapro-beschlussfassung-landschaftsbild-programmplan-wfs-79af2fab,"Senatsverwaltung für Umwelt, Verkehr und Klimaschutz Berlin"
1391,lapro-beschlussfassung-naturhaushalt-umweltschutz-programmplan-atom-fc3db97d,"Senatsverwaltung für Umwelt, Verkehr und Klimaschutz Berlin"
1392,lapro-beschlussfassung-naturhaushalt-umweltschutz-programmplan-wfs-bae5b966,"Senatsverwaltung für Umwelt, Verkehr und Klimaschutz Berlin"
1393,lapro-grundlagen-zielartenverbreitung-atom-cad636db,Verwaltung: Senatsverwaltung für Stadtentwicklung und Wohnen Berlin
1394,laufende-steuereinnahmen-des-landes-berlin,Senatsverwaltung für Finanzen
1395,lebensraumfunktion-fur-die-naturliche-vegetation-1990-umweltatlas-wms-aa2f9712,"Senatsverwaltung für Umwelt, Verkehr und Klimaschutz Berlin"
1396,lebensraumfunktion-fur-naturnahe-seltene-pflanzengesellschaften-2010-wms-1226d4d2,"Senatsverwaltung für Umwelt, Verkehr und Klimaschutz Berlin"
1397,lebensraumfunktion-fur-naturnahe-seltene-pflanzengesellschaften-2015-wms-50cd729a,"Senatsverwaltung für Umwelt, Verkehr und Klimaschutz Berlin"
1398,lebensweltlich-orientierte-raeume-in-berlin,Senatsverwaltung für Stadtentwicklung und Umwelt
1399,lebensweltlich-orientierte-raume-im-bezirk-friedrichshain-kreuzberg,Bezirksamt Friedrichshain-Kreuzberg von Berlin - Vermessung
1400,lebensweltlich-orientierte-raume-lor-bezirksregionen-wfs-8ef8a354,Amt für Statistik Berlin-Brandenburg
1401,lebensweltlich-orientierte-raume-lor-bezirksregionen-wms-34b497e6,Amt für Statistik Berlin-Brandenburg
1402,lebensweltlich-orientierte-raume-lor-planungsraume-wfs-c0054664,Amt für Statistik Berlin-Brandenburg
1403,lebensweltlich-orientierte-raume-lor-planungsraume-wms-1ed0213c,Amt für Statistik Berlin-Brandenburg
1404,lebensweltlich-orientierte-raume-lor-prognoseraume-wfs-0620cad3,Amt für Statistik Berlin-Brandenburg
1405,lebensweltlich-orientierte-raume-lor-prognoseraume-wms-ef36cccf,Amt für Statistik Berlin-Brandenburg
1406,leistungsfahigkeit-der-boden-1990-umweltatlas-wms-3d6567a6,"Senatsverwaltung für Umwelt, Verkehr und Klimaschutz Berlin"
1407,leistungsfahigkeit-der-boden-2010-umweltatlas-wms-f920c87d,"Senatsverwaltung für Umwelt, Verkehr und Klimaschutz Berlin"
1408,leistungsfahigkeit-der-boden-2015-umweltatlas-wms-588284ba,"Senatsverwaltung für Umwelt, Verkehr und Klimaschutz Berlin"
1409,lichtsignalanlagen-wfs-2cbfacc6,Verkehrslenkung Berlin
1410,lichtsignalanlagen-wms-6b9aae31,Verkehrslenkung Berlin
1411,liste-der-diplomaten-kennzeichen-in-d,"Senatsverwaltung für Wirtschaft, Technologie und Forschung"
1412,liste-der-gedenktafeln-in-berlin,Gedenkstätte Deutscher Widerstand
1413,liste-der-haeufigen-vornamen-2013,Landesamt für Bürger- und Ordnungsangelegenheiten
1414,liste-der-h-ufigen-vornamen-2012,Landesamt für Bürger- und Ordnungsangelegenheiten
1415,liste-der-h-ufigen-vornamen-2014,Landesamt für Bürger- und Ordnungsangelegenheiten
1416,liste-der-h-ufigen-vornamen-2015,Landesamt für Bürger- und Ordnungsangelegenheiten
1417,liste-der-h-ufigen-vornamen-2016,Landesamt für Bürger- und Ordnungsangelegenheiten
1418,liste-der-h-ufigen-vornamen-2017,Landesamt für Bürger- und Ordnungsangelegenheiten
1419,liste-der-h-ufigen-vornamen-2018,Landesamt für Bürger- und Ordnungsangelegenheiten
1420,liste-der-stolpersteine-berlin,Koordinierungsstelle Stolpersteine Berlin
1421,lod2-geb-udedaten-berlin,"Senatsverwaltung für Wirtschaft, Technologie und Forschung"
1422,los_10_2012-berlin,Stromnetz Berlin GmbH
1423,los_10_2013-berlin,Stromnetz Berlin GmbH
1424,los_10_2014-berlin,Stromnetz Berlin GmbH
1425,los_10_2015-berlin,Stromnetz Berlin GmbH
1426,los_10_2016-berlin,Stromnetz Berlin GmbH
1427,los_10_2017-berlin,Stromnetz Berlin GmbH
1428,los_10_2018-berlin,Stromnetz Berlin GmbH
1429,los_10_2019-berlin,Stromnetz Berlin GmbH
1430,los_10_2020-berlin,Stromnetz Berlin GmbH
1431,los_11_2012-berlin,Stromnetz Berlin GmbH
1432,los_11_2013-berlin,Stromnetz Berlin GmbH
1433,los_11_2014-berlin,Stromnetz Berlin GmbH
1434,los_11_2015-berlin,Stromnetz Berlin GmbH
1435,los_11_2016-berlin,Stromnetz Berlin GmbH
1436,los_11_2017-berlin,Stromnetz Berlin GmbH
1437,los_11_2018-berlin,Stromnetz Berlin GmbH
1438,los_11_2019-berlin,Stromnetz Berlin GmbH
1439,los_11_2020-berlin,Stromnetz Berlin GmbH
1440,los_1_2013-berlin,Stromnetz Berlin GmbH
1441,los_1_2014-berlin,Stromnetz Berlin GmbH
1442,los_1_2015-berlin,Stromnetz Berlin GmbH
1443,los_1_2016-berlin,Stromnetz Berlin GmbH
1444,los_1_2017-berlin,Stromnetz Berlin GmbH
1445,los_1_2018-berlin,Stromnetz Berlin GmbH
1446,los_1_2019-berlin,Stromnetz Berlin GmbH
1447,los_1_2020-berlin,Stromnetz Berlin GmbH
1448,los_12_2013-berlin,Stromnetz Berlin GmbH
1449,los_12_2014-berlin,Stromnetz Berlin GmbH
1450,los_12_2015-berlin,Stromnetz Berlin GmbH
1451,los_12_2016-berlin,Stromnetz Berlin GmbH
1452,los_12_2017-berlin,Stromnetz Berlin GmbH
1453,los_12_2018-berlin,Stromnetz Berlin GmbH
1454,los_12_2019-berlin,Stromnetz Berlin GmbH
1455,los_12_2020-berlin,Stromnetz Berlin GmbH
1456,los_2_2013-berlin,Stromnetz Berlin GmbH
1457,los_2_2014-berlin,Stromnetz Berlin GmbH
1458,los_2_2015-berlin,Stromnetz Berlin GmbH
1459,los_2_2016-berlin,Stromnetz Berlin GmbH
1460,los_2_2017-berlin,Stromnetz Berlin GmbH
1461,los_2_2018-berlin,Stromnetz Berlin GmbH
1462,los_2_2019-berlin,Stromnetz Berlin GmbH
1463,los_2_2020-berlin,Stromnetz Berlin GmbH
1464,los_3_2013-berlin,Stromnetz Berlin GmbH
1465,los_3_2014-berlin,Stromnetz Berlin GmbH
1466,los_3_2015-berlin,Stromnetz Berlin GmbH
1467,los_3_2016-berlin,Stromnetz Berlin GmbH
1468,los_3_2017-berlin,Stromnetz Berlin GmbH
1469,los_3_2018-berlin,Stromnetz Berlin GmbH
1470,los_3_2019-berlin,Stromnetz Berlin GmbH
1471,los_3_2020-berlin,Stromnetz Berlin GmbH
1472,los_4_2013-berlin,Stromnetz Berlin GmbH
1473,los_4_2014-berlin,Stromnetz Berlin GmbH
1474,los_4_2015-berlin,Stromnetz Berlin GmbH
1475,los_4_2016-berlin,Stromnetz Berlin GmbH
1476,los_4_2017-berlin,Stromnetz Berlin GmbH
1477,los_4_2018-berlin,Stromnetz Berlin GmbH
1478,los_4_2019-berlin,Stromnetz Berlin GmbH
1479,los_4_2020-berlin,Stromnetz Berlin GmbH
1480,los_5_2013-berlin,Stromnetz Berlin GmbH
1481,los_5_2014-berlin,Stromnetz Berlin GmbH
1482,los_5_2015-berlin,Stromnetz Berlin GmbH
1483,los_5_2016-berlin,Stromnetz Berlin GmbH
1484,los_5_2017-berlin,Stromnetz Berlin GmbH
1485,los_5_2018-berlin,Stromnetz Berlin GmbH
1486,los_5_2019-berlin,Stromnetz Berlin GmbH
1487,los_5_2020-berlin,Stromnetz Berlin GmbH
1488,los_6_2012-berlin,Stromnetz Berlin GmbH
1489,los_6_2013-berlin,Stromnetz Berlin GmbH
1490,los_6_2014-berlin,Stromnetz Berlin GmbH
1491,los_6_2015-berlin,Stromnetz Berlin GmbH
1492,los_6_2016-berlin,Stromnetz Berlin GmbH
1493,los_6_2017-berlin,Stromnetz Berlin GmbH
1494,los_6_2018-berlin,Stromnetz Berlin GmbH
1495,los_6_2019-berlin,Stromnetz Berlin GmbH
1496,los_6_2020-berlin,Stromnetz Berlin GmbH
1497,los_7_2012-berlin,Stromnetz Berlin GmbH
1498,los_7_2013-berlin,Stromnetz Berlin GmbH
1499,los_7_2014-berlin,Stromnetz Berlin GmbH
1500,los_7_2015-berlin,Stromnetz Berlin GmbH
1501,los_7_2016-berlin,Stromnetz Berlin GmbH
1502,los_7_2017-berlin,Stromnetz Berlin GmbH
1503,los_7_2018-berlin,Stromnetz Berlin GmbH
1504,los_7_2019-berlin,Stromnetz Berlin GmbH
1505,los_7_2020-berlin,Stromnetz Berlin GmbH
1506,los_8_2012-berlin,Stromnetz Berlin GmbH
1507,los_8_2013-berlin,Stromnetz Berlin GmbH
1508,los_8_2014-berlin,Stromnetz Berlin GmbH
1509,los_8_2015-berlin,Stromnetz Berlin GmbH
1510,los_8_2016-berlin,Stromnetz Berlin GmbH
1511,los_8_2017-berlin,Stromnetz Berlin GmbH
1512,los_8_2018-berlin,Stromnetz Berlin GmbH
1513,los_8_2019-berlin,Stromnetz Berlin GmbH
1514,los_8_2020-berlin,Stromnetz Berlin GmbH
1515,los_9_2012-berlin,Stromnetz Berlin GmbH
1516,los_9_2013-berlin,Stromnetz Berlin GmbH
1517,los_9_2014-berlin,Stromnetz Berlin GmbH
1518,los_9_2015-berlin,Stromnetz Berlin GmbH
1519,los_9_2016-berlin,Stromnetz Berlin GmbH
1520,los_9_2017-berlin,Stromnetz Berlin GmbH
1521,los_9_2018-berlin,Stromnetz Berlin GmbH
1522,los_9_2019-berlin,Stromnetz Berlin GmbH
1523,los_9_2020-berlin,Stromnetz Berlin GmbH
1524,luftbilder-1928-massstab-1-4-000-atom-6224dfbd,Senatsverwaltung für Stadtentwicklung und Wohnen Berlin
1525,luftbilder-1928-massstab-1-4-000-wms-bed1a566,Senatsverwaltung für Stadtentwicklung und Wohnen Berlin
1526,luftbilder-1992-massstab-1-10-000-wfs-517f3a12,Senatsverwaltung für Stadtentwicklung und Wohnen Berlin
1527,luftbilder-1992-massstab-1-10-000-wms-e0766975,Senatsverwaltung für Stadtentwicklung und Wohnen Berlin
1528,luftreinhalteplan-2011-2017-szenarios-kfz-verkehr-2015-mb1-fahrzeugtechnik-wfs-dca355f5,"Senatsverwaltung für Umwelt, Verkehr und Klimaschutz Berlin"
1529,luftreinhalteplan-2011-2017-szenarios-kfz-verkehr-2015-mb2-verkehrsfluss-wfs-82013edc,"Senatsverwaltung für Umwelt, Verkehr und Klimaschutz Berlin"
